"537.17381859555","192109","537.17381859555","192633"
"537.23655501095","193301","537.23655501095","193834"
"537.29928794215","193749","537.29928794215","194414"
"537.36201738771","194336","537.36201738771","194812"
"537.42474334618","194842","537.42474334618","195437"
"537.48746581613","195380","537.48746581613","195876"
"537.55018479611","195855","537.55018479611","196355"
"537.61290028468","196378","537.61290028468","196931"
"537.67561228039","196875","537.67561228039","197464"
"537.73832078182","197487","537.73832078182","198028"
"537.8010257875","197948","537.8010257875","198525"
"537.86372729601","198437","537.86372729601","199084"
"537.9264253059","199125","537.9264253059","199672"
"537.98911981573","199656","537.98911981573","200289"
"538.05181082405","200244","538.05181082405","200782"
"538.11449832943","200839","538.11449832943","201358"
"538.17718233042","201478","538.17718233042","202047"
"538.23986282559","202159","538.23986282559","202537"
"538.30253981348","202681","538.30253981348","203221"
"538.36521329267","203362","538.36521329267","203924"
"538.4278832617","203910","538.4278832617","204541"
"538.49054971914","204724","538.49054971914","205159"
"538.55321266354","205324","538.55321266354","205802"
"538.61587209347","206024","538.61587209347","206560"
"538.67852800748","206708","538.67852800748","207120"
"538.74118040413","207451","538.74118040413","207749"
"538.80382928198","208201","538.80382928198","208645"
"538.86647463959","208812","538.86647463959","209217"
"538.92911647552","209629","538.92911647552","210113"
"538.99175478832","210228","538.99175478832","210644"
"539.05438957656","211014","539.05438957656","211521"
"539.1170208388","211837","539.1170208388","212218"
"539.17964857358","212597","539.17964857358","212918"
"539.24227277948","213369","539.24227277948","213870"
"539.30489345505","214351","539.30489345505","214578"
"539.36751059885","215030","539.36751059885","215428"
"539.43012420944","215834","539.43012420944","216162"
"539.49273428538","216671","539.49273428538","217051"
"539.55534082523","217643","539.55534082523","217830"
"539.61794382754","218417","539.61794382754","218787"
"539.68054329088","219246","539.68054329088","219592"
"539.74313921381","220179","539.74313921381","220408"
"539.80573159488","221042","539.80573159488","221259"
"539.86832043266","222074","539.86832043266","222164"
"539.9309057257","222868","539.9309057257","223066"
"539.99348747257","223752","539.99348747257","224051"
"540.05606567182","224888","540.05606567182","225019"
"540.11864032201","225662","540.11864032201","225881"
"540.1812114217","226812","540.1812114217","226854"
"540.24377896946","227736","540.24377896946","227783"
"540.30634296384","228670","540.30634296384","228665"
"540.3689034034","229630","540.3689034034","229708"
"540.4314602867","230647","540.4314602867","230690"
"540.49401361231","231675","540.49401361231","231776"
"540.55656337877","232689","540.55656337877","232644"
"540.61910958466","233909","540.61910958466","233698"
"540.68165222852","234864","540.68165222852","234679"
"540.74419130893","235987","540.74419130893","235754"
"540.80672682444","237178","540.80672682444","237016"
"540.86925877361","238231","540.86925877361","237998"
"540.931787155","239189","540.931787155","239119"
"540.99431196717","240370","540.99431196717","240211"
"541.05683320868","241525","541.05683320868","241236"
"541.11935087809","242697","541.11935087809","242376"
"541.18186497397","243854","541.18186497397","243569"
"541.24437549487","244959","541.24437549487","244680"
"541.30688243935","246141","541.30688243935","245932"
"541.36938580597","247295","541.36938580597","246999"
"541.43188559329","248551","541.43188559329","248113"
"541.49438179988","249632","541.49438179988","249274"
"541.55687442429","250930","541.55687442429","250666"
"541.61936346509","252392","541.61936346509","251775"
"541.68184892083","253575","541.68184892083","253023"
"541.74433079008","254826","541.74433079008","254093"
"541.80680907139","256062","541.80680907139","255660"
"541.86928376333","257361","541.86928376333","256795"
"541.93175486446","258594","541.93175486446","257977"
"541.99422237333","259910","541.99422237333","259193"
"542.05668628852","261234","542.05668628852","260574"
"542.11914660857","262341","542.11914660857","261767"
"542.18160333205","263803","542.18160333205","263182"
"542.24405645753","265004","542.24405645753","264442"
"542.30650598355","266313","542.30650598355","265641"
"542.36895190869","267884","542.36895190869","267134"
"542.43139423151","269220","542.43139423151","268250"
"542.49383295056","270510","542.49383295056","269575"
"542.55626806441","271825","542.55626806441","271361"
"542.61869957161","273316","542.61869957161","272390"
"542.68112747073","274521","542.68112747073","273840"
"542.74355176033","276053","542.74355176033","275162"
"542.80597243898","277340","542.80597243898","276624"
"542.86838950522","278598","542.86838950522","277688"
"542.93080295763","280013","542.93080295763","279231"
"542.99321279476","281383","542.99321279476","280804"
"543.05561901518","282837","543.05561901518","282141"
"543.11802161745","284310","543.11802161745","283617"
"543.18042060012","285930","543.18042060012","285030"
"543.24281596177","287165","543.24281596177","286214"
"543.30520770095","288663","543.30520770095","287760"
"543.36759581622","290036","543.36759581622","289290"
"543.42998030615","291292","543.42998030615","290558"
"543.49236116929","292867","543.49236116929","292079"
"543.55473840421","294028","543.55473840421","293224"
"543.61711200947","295694","543.61711200947","294845"
"543.67948198364","297192","543.67948198364","296385"
"543.74184832527","298606","543.74184832527","297765"
"543.80421103292","299709","543.80421103292","299162"
"543.86657010516","301465","543.86657010516","300633"
"543.92892554055","302722","543.92892554055","301909"
"543.99127733765","304139","543.99127733765","303308"
"544.05362549503","305470","544.05362549503","304687"
"544.11597001124","307029","544.11597001124","306056"
"544.17831088484","308298","544.17831088484","307621"
"544.24064811441","309826","544.24064811441","309070"
"544.3029816985","311360","544.3029816985","310499"
"544.36531163567","312637","544.36531163567","311824"
"544.42763792449","313971","544.42763792449","313048"
"544.48996056351","315350","544.48996056351","314441"
"544.55227955131","316665","544.55227955131","315975"
"544.61459488644","318158","544.61459488644","317233"
"544.67690656746","319210","544.67690656746","318563"
"544.73921459294","320899","544.73921459294","320030"
"544.80151896145","322050","544.80151896145","321283"
"544.86381967153","323332","544.86381967153","322502"
"544.92611672176","324699","544.92611672176","323934"
"544.98841011069","325986","544.98841011069","324999"
"545.0506998369","327197","545.0506998369","326494"
