100	1161.0005
100.73801	1090.9867
101.47601	1067.6093
102.21402	1079.3798
102.95203	1037.616
103.69004	1044.297
104.42805	1054.5419
105.16605	1040.2534
105.90406	1038.0085
106.64207	1055.8212
107.38007	1046.4675
108.11808	1004.1644
108.85609	995.03314
109.59409	1007.5486
110.3321	996.35535
111.07011	988.80426
111.80812	980.02472
112.54613	968.80676
113.28413	969.69934
114.02214	986.61572
114.76015	999.16589
115.49815	982.8916
116.23616	950.4472
116.97417	920.41577
117.71217	942.9881
118.45019	934.91705
119.18819	937.81702
119.9262	921.68921
120.66421	883.91278
121.40221	902.03802
122.14022	916.69098
122.87823	943.02295
123.61623	901.51788
124.35424	895.52228
125.09225	921.95135
125.83026	885.93579
126.56827	887.85559
127.30627	917.37726
128.04428	914.48407
128.78229	891.17761
129.52029	868.97253
130.2583	864.2019
130.99631	885.90778
131.73431	865.54993
132.47232	861.2384
133.21033	859.66962
133.94833	881.216
134.68634	873.82452
135.42435	849.64606
136.16237	861.61627
136.90038	878.94861
137.63838	866.88062
138.37639	836.13116
139.1144	816.18604
139.8524	825.28699
140.59041	830.8446
141.32841	840.62372
142.06642	826.18176
142.80443	804.15576
143.54243	805.64557
144.28044	826.60956
145.01845	847.25452
145.75645	824.70294
146.49446	819.26959
147.23247	831.92639
147.97047	816.34283
148.70848	798.86084
149.44649	813.90784
150.18451	813.42029
150.92252	795.42584
151.66052	795.70508
152.39853	792.67542
153.13654	766.63263
153.87454	840.57367
154.61255	822.4176
155.35056	808.45929
156.08856	782.93939
156.82657	793.2348
157.56458	787.34631
158.30258	783.87018
159.04059	798.1214
159.77859	803.86841
160.5166	794.51648
161.25461	770.3772
161.99261	800.94299
162.73062	793.67096
163.46863	771.57007
164.20663	820.52478
164.94466	791.81085
165.68266	768.30768
166.42067	771
167.15868	776.17212
167.89668	786.39209
168.63469	792.25916
169.3727	797.09607
170.1107	752.08466
170.84871	763.00641
171.58672	778.06689
172.32472	743.41431
173.06273	764.94556
173.80074	775.63013
174.53874	760.5705
175.27675	749.09766
176.01476	746.5614
176.75276	745.58319
177.49077	733.00958
178.22878	709.62451
178.9668	737.87164
179.7048	761.05951
180.44281	731.00641
181.18082	765.89923
181.91882	774.51001
182.65683	756.60406
183.39484	747.7381
184.13284	738.10883
184.87085	735.08069
185.60886	777.49878
186.34686	737.27069
187.08487	743.65411
187.82288	728.17914
188.56088	750.31366
189.29889	735.93634
190.0369	740.97455
190.7749	740.9809
191.51291	742.53076
192.25092	753.13739
192.98894	741.95374
193.72694	723.80084
194.46495	741.33142
195.20296	735.91888
195.94096	743.2251
196.67897	748.02844
197.41698	726.4906
198.15498	728.0993
198.89299	739.74603
199.631	723.84729
200.369	705.47443
201.10701	707.3515
201.84502	705.64319
202.58302	724.9826
203.32103	726.63452
204.05904	738.52521
204.79704	724.55371
205.53505	727.6615
206.27306	724.48096
207.01106	711.96893
207.74908	706.3609
208.48709	713.85449
209.2251	718.32605
209.9631	713.69971
210.70111	715.79047
211.43912	719.53009
212.17712	743.43329
212.91513	737.01514
213.65314	744.7168
214.39114	732.18665
215.12915	722.3175
215.86716	702.02313
216.60516	703.31476
217.34317	728.17334
218.08118	732.29895
218.81918	716.17108
219.55719	726.77081
220.2952	720.42322
221.0332	723.91272
221.77122	710.14508
222.50923	699.93536
223.24724	704.37469
223.98524	713.70789
224.72325	719.29169
225.46126	705.50909
226.19926	718.75403
226.93727	731.27576
227.67528	704.271
228.41328	701.96063
229.15129	733.87878
229.8893	743.70099
230.6273	719.80652
231.36531	726.9884
232.10332	735.17908
232.84132	714.05939
233.57933	705.99023
234.31734	700.91486
235.05534	713.04578
235.79337	706.01807
236.53137	689.64209
237.26938	705.35388
238.00739	687.86407
238.74539	687.50024
239.4834	708.79419
240.22141	686.67694
240.95941	702.27863
241.69742	722.95276
242.43542	693.83813
243.17343	704.27795
243.91144	712.55499
244.64944	708.6015
245.38745	706.57666
246.12546	702.61523
246.86346	699.8465
247.60147	697.92474
248.33948	700.76923
249.07748	712.45013
249.81549	704.15082
250.55351	704.42731
251.29152	704.56451
252.02953	717.22437
252.76753	709.39386
253.50554	708.69531
254.24355	719.27185
254.98155	706.74872
255.71956	688.77344
256.45755	713.62152
257.19559	721.40411
257.93359	683.01569
258.6716	708.27759
259.40961	690.7135
260.14761	697.25958
260.88562	707.14307
261.62363	707.37921
262.36163	718.53278
