100	1119.9227
100.73801	1163.0005
101.47601	1163.8997
102.21402	1120.8606
102.95203	1104.4143
103.69004	1121.7228
104.42805	1146.4358
105.16605	1134.1886
105.90406	1101.2627
106.64207	1108.6071
107.38007	1103.3354
108.11808	1069.1329
108.85609	1060.0331
109.59409	1063.7819
110.3321	1071.2762
111.07011	1063.2385
111.80812	1051.0155
112.54613	1038.0168
113.28413	1027.7998
114.02214	1026.3755
114.76015	1003.2867
115.49815	997.00903
116.23616	999.71277
116.97417	986.30511
117.71217	1011.9881
118.45019	997.8313
119.18819	965.18298
119.9262	969.77527
120.66421	996.42889
121.40221	983.01813
122.14022	946.40466
122.87823	941.8938
123.61623	937.38239
124.35424	950.21466
125.09225	933.33282
125.83026	938.62036
126.56827	952.94672
127.30627	951.9964
128.04428	919.83661
128.78229	884.98987
129.52029	919.81647
130.2583	941.14862
130.99631	925.77374
131.73431	956.74603
132.47232	939.91504
133.21033	914.37433
133.94833	928.92493
134.68634	924.2467
135.42435	905.80414
136.16237	902.61377
136.90038	864.50818
137.63838	864.78937
138.37639	931.71448
139.1144	886.9682
139.8524	869.90674
140.59041	896.86865
141.32841	888.67261
142.06642	889.55981
142.80443	896.87433
143.54243	884.01898
144.28044	867.24396
145.01845	850.55945
145.75645	842.89111
146.49446	859.19122
147.23247	860
147.97047	837.73651
148.70848	854.604
149.44649	859.0307
150.18451	834.52539
150.92252	824.23199
151.66052	844.20789
152.39853	848.40521
153.13654	825.50922
153.87454	814.55426
154.61255	838.15717
155.35056	846.68842
156.08856	835.35388
156.82657	823.18506
157.56458	835.77179
158.30258	829.39221
159.04059	807
159.77859	807.5658
160.5166	812.62311
161.25461	831.3772
161.99261	861.62933
162.73062	814.36133
163.46863	815.76959
164.20663	838.99646
164.94466	820.65662
165.68266	809.30768
166.42067	827.64899
167.15868	837.13348
167.89668	816.98846
168.63469	811.90686
169.3727	840.11536
170.1107	786.25391
170.84871	819.01923
171.58672	799.65839
172.32472	784.68237
173.06273	790.05994
173.80074	800.57013
174.53874	801.2428
175.27675	803.02673
176.01476	795.92517
176.75276	761.55237
177.49077	791.07831
178.22878	784.11841
178.9668	791.40192
179.7048	802.06189
180.44281	760.92194
181.18082	756.24329
181.91882	771.31122
182.65683	790.16541
183.39484	793.0672
184.13284	781.45844
184.87085	774.78076
185.60886	745.21503
186.34686	778.28009
187.08487	767.32281
187.82288	749.36926
188.56088	740.5528
189.29889	757.71832
190.0369	750.54279
190.7749	749.7486
191.51291	750.8147
192.25092	743.92059
192.98894	746.74854
193.72694	743.44336
194.46495	743.71533
195.20296	762.74304
195.94096	755.42542
196.67897	753.93878
197.41698	771.6626
198.15498	750.6994
198.89299	737.89758
199.631	759.74689
200.369	768.43817
201.10701	744.28296
201.84502	730.31
202.58302	719.67963
